isbn,title,author,description,hashtag,clean_text
9.78894E+12,코스모스,비톨트 곰브로비치,"민음사 세계문학전집 335권. 전위적인 폴란드 작가 비톨트 곰브로비치의 장편 소설. 소설가 밀란 쿤데라가 ""우리 시대 가장 위대한 작가 중 하나""라 칭송했던 곰브로비치가 남긴 네 편의 장편 소설 가운데 마지막 작품이다. 



곰브로비치 자신이 ""스스로 스토리가 만들어지는 과정을 보여 주는 소설""이라 정의하기도 했던 이 작품은, 작가 자신과 이름이 같은 주인공이 마주하는 그로테스크한 상황과 사람들, 그로부터 생겨나는 기묘한 감정들을 묘사하면서 20세기 사상들을 반영하고 또 동시에 해체하는 철학 소설이다. 



화자인 '나'(곰브로비치와 마찬가지로 이름이 '비톨트'이다.)는 푹스와 함께 자코파네라는 한적한 곳의 외딴 집에서 하숙을 하게 된다. 특별한 점이라고는 찾아볼 수 없는 곳이지만 비톨트의 눈에는 모든 것이 낯설고 기이해 보인다. 숲에서 발견한 목매달린 참새와 집주인 레온의 딸 레나의 새하얀 다리, 하녀 카타시아의 윗입술에 난 상처는 점점 그의 무의식 속으로 스며들어 그를 불안하게 한다. 



곰브로비치의 모든 작품에서 공통적으로 발견되는 ""불완전한 의식, 미완성의 정신세계""는 &lt;코스모스&gt;에서도 주요한 모티프로 사용되었다. 겉으로 보기에는 평범하기 그지없는 세계는 인물들의 무의식 속에서 점점 ""낯설고, 모호하고, 기괴하며, 음험하기까지"" 한 상황으로 변해 간다.","세계고전문학, 윗입술, 철학 소설, 폴란드고전, 폴란드소설, 하숙",코스모스 비톨트 곰 브로 비치 민음사 세계문학 전집 권 전위 폴란드 작가 비톨트 곰 브로 비치 장편 소설 소설가 밀란 쿤데라 우리 시대 가장 위대하다 작가 중 하나 칭송 곰 브로 비치 네 편의 장편 소설 가운데 마지막 작품 곰 브로 비치 자신 스스로 스토리 과정 소설 정의 이 작품 작가 자신 이름 같다 주인공 마주 그로테스크 상황 사람 그로 기묘하다 감정 묘사 세기 사상 반영 또 동시 해체 철학 소설 화 나 곰 브로 비치 마찬가지 이름 비톨트 푹스 자코파네 한적하다 곳 외딴 집 하숙 특별하다 점 수 없다 곳 비톨트 눈 모든 것 낯설다 기이하다 숲 발견 목 참새 집주인 레온 딸 레나 새 하얗다 다리 하녀 카 윗입술 난 상처 점점 그 무의식 속 그 불안하다 곰 브로 비치 모든 작품 공통 발견 불완전하다 의식 미완성 정신 세계 코스모스 주요한 모티프 사용 겉 보기 평범하다 그 없다 세계 인물 무의식 속 점점 낯설다 모호하다 기괴하다 음험 상황 변하다 간다 세계 문학 윗입술 철학 소설 폴란드 고전 폴란드 소설 하숙
9.78894E+12,좁은 문 전원교향곡 배덕자,앙드레 지드,"‘신이 존재하지 않는 인간 사회의 인도자’ 앙드레 지드의 진정한 목소리!

앙드레 지드의 대표 소설 선집 『좁은 문, 전원교향곡, 배덕자』. 성경과 교리에 대한 자유로운 해석과 문학적 상상력, 그리고 자아 완성을 통해 구원과 해방에 도달할 수 있다는 신념으로 불멸의 예술 세계를 구축해온 앙드레 지드의 대표 소설을 엄선한 작품집이다. 앙드레 지드 연구로 오롯이 학문의 길을 걸어온 문학 박사 동성식 교수의 번역으로 만나는 이 선집은, 지드의 문학적 상상력과 서술 기법, 종교적 배경과 삶의 기록에 대한 탄탄한 연구를 바탕으로 번역되어 지드 문학을 한층 깊이 이해할 수 있게 해 줄 것이다. 

앙드레 지드 생애와 문학적 경력의 한가운데에서 탄생한 대표작으로, 무려 18년에 걸쳐 구상되고 집필된 《좁은 문》, 청소년기 수도자나 순교자처럼 성경을 탐독한 것으로 유명한 지드가 목사의 일기를 통해 이러한 도덕적 위선과 자기기만을 폭로하고 기독교와 기독교적 사랑을 통렬하게 비판하는 《전원교향곡》, 지드의 첫 번째 소설이자 자전적 요소로 가득한 심리소설의 걸작 《배덕자》가 수록되어 있다.","노벨문학상, 목사, 사랑, 세계고전문학, 심리 소설, 프랑스소설",좁다 문 전원교향곡 배덕 앙드레 지드 신 존재 인간 사회 인도 앙드레 지드 진정하다 목소리 앙드레 지드 대표 소설 선집 좁다 문 전원교향곡 배덕 성경 교리 대한 자유롭다 해석 문학 상상력 자아 완성 통해 구원 해방 도달 수 있다 신념 불멸 예술 세계 구축 앙드레 지드 대표 소설 엄선 작품집 앙드레 지드 연구 롯 학문 길 문학 박사 동성 교수 번역 이 선집 지드 문학 상상력 서술 기법 종교 배경 삶 기록 대한 탄탄하다 연구 바탕 번역 지드 문학 한층 깊이 이해 수 있다 해 줄 것 앙드레 지드 생애 문학 경력 한가운데 탄생 대표 작 무려 구상 집필 좁다 문 청소년기 수도자 순교자 성경 탐독 것 유명하다 지드 목사 일기 통해 이러하다 도덕 위선 자기 기만 폭로 기독교 기독교 사랑 통렬 비판 전원교향곡 지드 첫 소설 이자 자전 요소 가득하다 심리 소설 걸작 배덕 수록 있다 노벨문학상 목사 사랑 세계 문학 심리 소설 프랑스 소설
9.78894E+12,암 병동 1,알렉산드르 이사예비치 솔제니친,"솔제니친의 문학적 증언이자 가장 진실 된 증언!

1970년 노벨 문학상 수상 작가 알렉산드르 솔제니친의 장편 소설 『암 병동』 제1권. 소비에트 시대의 가장 어두운 부분을 직접 경험하고 그 시대를 증언한 ‘러시아의 양심’ 솔제니친, 그의 목소리가 생생하게 들려오는 대작이다. 악성 종양으로 사망 선고까지 받았던 솔제니친이 당시의 경험을 바탕으로 쓴 이 작품은 1953년 스탈린 사망 이후 펼쳐졌던 소련 내부의 혼란과 비극, 나아가 복잡다단한 인간 사회의 자화상을 병원이라는 폐쇄된 공간을 배경으로 그리고 있다.

1955년 중앙아시아 어느 암 병동. 노인부터 십 대 소년, 유형수부터 고위 공무원까지, 모두 암이라는 병으로 인해 이전에 살아온 삶과는 완전히 단절된 채 같은 병실에 머물고 있다. 환자복을 입는 순간 각자의 사회적 지위와 배경은 사라져 버리고 병과 싸우는 환자로서의 생활을 공유하게 된다. 병과 죽음이라는 공포 앞에서 지난 삶을 반추하며 회한과 슬픔을 느끼고, 누군가는 절망과 분노에 휩싸이고 누군가는 욕망과 의지를 불태운다. 

스탈린 체제하에서 동료를 배반하며 높은 자리에 오른 이가 있는가 하면, 수용소와 유형지에서 젊은 시절을 보내야 했던 이가 있고, 가족을 모두 잃고도 눈앞의 현실에 고개 숙여 온 이가 있다. 그리고 스탈린이 사망한 지 2년, 그 체제 속에서 아무도 모르게 곪아 가던 고름은 모두에게 암과 같은 커다란 아픔이 되어 있다. 서로 다른 인생을 살다 암 병동에 모여든 이들. 누군가는 병이 나아 두 발로 병실을 나가고 누군가는 죽음을 맞아 병원을 떠난다. 그리고 아직 앞으로의 운명이 정해지지 않은 환자들과 그들을 치료하는 의사와 간호사, 청소부들도 각자 삶의 짐과 슬픔, 병을 가진 채 살아간다. 그러나 ‘사람은 무엇으로 사는가.’라는 의문 속에 삶은 계속되고, 웃음과 사랑도 싹트기 시작한다.","러시아소설, 세계고전문학, 수용소, 악성 종양, 유형지, 죽음",암 병동 알렉산드르 비치 솔제니친 솔제니친 문학 증언 이자 가장 진실 증언 노벨 문학상 수상 작가 알렉산드르 솔제니친 장편 소설 암 병동 제 권 소비에트 시대 가장 어 두운 부분 직접 경험 그 시대 증언 러시아 양심 솔제니친 그 목소리 생생하다 대작 악성 종양 사망 선고 솔제니친 당시 경험 바탕 이 작품 스탈린 사망 이후 소련 내부 혼란 비극 복잡다단하다 인간 사회 자화상 병원 폐쇄된 공간 배경 있다 중앙 아시아 암 병동 노인 십 소년 유형 수 고위 공무원 모두 암 병 인하다 이전 삶 완전하다 단절 채 같다 병실 있다 환자복 순간 각자 사회 지위 배경 병과 환자 로서 생활 공유 병과 죽음 공포 앞 지난 삶 반추 회한 슬픔 누군가 절망 분노 누군가 욕망 의지 불 스탈린 체제 동료 배반 높다 자리 오른 이 있다 용소 유형 젊다 시절 이 있다 가족 모두 눈앞 현실 고개 온 이 있다 스탈린 사망 그 체제 속 아무 곪 고름 모두 암 같다 커다랗다 아픔 있다 서로 다른 인생 암 병동 이 누군가 병 두 발 병실 누군가 죽음 병원 앞 운명 환자 그 치료 의사 간호사 청소부 각자 삶 짐 슬픔 병 채 사람 무엇 는가 의문 속 계속 웃음 사랑 싹트기 시작 러시아 소설 세계 문학 용소 악성 종양 유형 죽음
9.78894E+12,암 병동 2,알렉산드르 이사예비치 솔제니친,"솔제니친의 문학적 증언이자 가장 진실 된 증언!

1970년 노벨 문학상 수상 작가 알렉산드르 솔제니친의 장편 소설 『암 병동』 제1권. 소비에트 시대의 가장 어두운 부분을 직접 경험하고 그 시대를 증언한 ‘러시아의 양심’ 솔제니친, 그의 목소리가 생생하게 들려오는 대작이다. 악성 종양으로 사망 선고까지 받았던 솔제니친이 당시의 경험을 바탕으로 쓴 이 작품은 1953년 스탈린 사망 이후 펼쳐졌던 소련 내부의 혼란과 비극, 나아가 복잡다단한 인간 사회의 자화상을 병원이라는 폐쇄된 공간을 배경으로 그리고 있다.

1955년 중앙아시아 어느 암 병동. 노인부터 십 대 소년, 유형수부터 고위 공무원까지, 모두 암이라는 병으로 인해 이전에 살아온 삶과는 완전히 단절된 채 같은 병실에 머물고 있다. 환자복을 입는 순간 각자의 사회적 지위와 배경은 사라져 버리고 병과 싸우는 환자로서의 생활을 공유하게 된다. 병과 죽음이라는 공포 앞에서 지난 삶을 반추하며 회한과 슬픔을 느끼고, 누군가는 절망과 분노에 휩싸이고 누군가는 욕망과 의지를 불태운다. 

스탈린 체제하에서 동료를 배반하며 높은 자리에 오른 이가 있는가 하면, 수용소와 유형지에서 젊은 시절을 보내야 했던 이가 있고, 가족을 모두 잃고도 눈앞의 현실에 고개 숙여 온 이가 있다. 그리고 스탈린이 사망한 지 2년, 그 체제 속에서 아무도 모르게 곪아 가던 고름은 모두에게 암과 같은 커다란 아픔이 되어 있다. 서로 다른 인생을 살다 암 병동에 모여든 이들. 누군가는 병이 나아 두 발로 병실을 나가고 누군가는 죽음을 맞아 병원을 떠난다. 그리고 아직 앞으로의 운명이 정해지지 않은 환자들과 그들을 치료하는 의사와 간호사, 청소부들도 각자 삶의 짐과 슬픔, 병을 가진 채 살아간다. 그러나 ‘사람은 무엇으로 사는가.’라는 의문 속에 삶은 계속되고, 웃음과 사랑도 싹트기 시작한다.","러시아소설, 사망 선고, 세계고전문학, 수용소, 유형지, 죽음",암 병동 알렉산드르 비치 솔제니친 솔제니친 문학 증언 이자 가장 진실 증언 노벨 문학상 수상 작가 알렉산드르 솔제니친 장편 소설 암 병동 제 권 소비에트 시대 가장 어 두운 부분 직접 경험 그 시대 증언 러시아 양심 솔제니친 그 목소리 생생하다 대작 악성 종양 사망 선고 솔제니친 당시 경험 바탕 이 작품 스탈린 사망 이후 소련 내부 혼란 비극 복잡다단하다 인간 사회 자화상 병원 폐쇄된 공간 배경 있다 중앙 아시아 암 병동 노인 십 소년 유형 수 고위 공무원 모두 암 병 인하다 이전 삶 완전하다 단절 채 같다 병실 있다 환자복 순간 각자 사회 지위 배경 병과 환자 로서 생활 공유 병과 죽음 공포 앞 지난 삶 반추 회한 슬픔 누군가 절망 분노 누군가 욕망 의지 불 스탈린 체제 동료 배반 높다 자리 오른 이 있다 용소 유형 젊다 시절 이 있다 가족 모두 눈앞 현실 고개 온 이 있다 스탈린 사망 그 체제 속 아무 곪 고름 모두 암 같다 커다랗다 아픔 있다 서로 다른 인생 암 병동 이 누군가 병 두 발 병실 누군가 죽음 병원 앞 운명 환자 그 치료 의사 간호사 청소부 각자 삶 짐 슬픔 병 채 사람 무엇 는가 의문 속 계속 웃음 사랑 싹트기 시작 러시아 소설 사망 선고 세계 문학 용소 유형 죽음
9.78894E+12,피의 꽃잎들,응구기 와 티옹오,"독재와 탐욕, 신식민주의에 신음하는 민중의 삶을 집요하게 형상화한 응구기 와 시옹오의 끈질긴 문학적 투쟁!

현대 아프리카 문학을 대표하는 작가 응구기 와 시옹오를 투옥되게 한 문제작 『피의 꽃잎들』. 유년 시절과 십 대를 거쳐 이십 대 중반에 이르기까지 식민지의 현실을 낱낱이 볼 수 있는 위치에 있었던 저자는 식민 지배 전후의 케냐 사회를 고발하는 작품을 써왔다. 투옥 가능성을 감수하고 써내려간 이 작품은 독재 정권에 대한 강력한 비판의 메시지를 담고 있다. 자본주의와 부패한 권력자들에게 농락당하는 농민과 지식인의 처절한 삶을 기록하고, 식민 지배자였던 백인 세력과 야합하여 민중을 배신하고 그 위에 군림하는 기회주의자들을 고발한다. 

신도시 개발이 한창인 케냐의 작은 마을 뉴 일모로그, 정재계 유명 인사 세 명이 창녀촌 주인인 완자의 저택에서 한꺼번에 방화로 죽는 사건이 발생한다. 경찰은 이 사건의 용의자로 무니라, 압둘라, 카레가를 구금하고 그중 초등학교 교장인 무니라에게 지난 일을 일기 형식으로 기록하게 한다. 무니라는 이들을 처음 만났던 시절을 떠올리고 그동안 일모로그에서 벌어졌던 일들을 더듬으며, 방화 사건의 범인이 누군지 추적해 나간다. 

이 소설은 중심인물인 무니라, 압둘라, 완자, 카렌자가 세 명의 유명 인사를 살해한 혐의로 체포되는 것으로 시작하여 그들 중 하나가 범인으로 밝혀지는 것으로 마무리되는 범죄 소설 형식을 취하고 있다. 살인 사건의 전모를 풀어헤치는 과정에서 식민주의, 무장 독립 투쟁, 영국으로부터의 독립, 신식민주의, 매판 자본 등 케냐의 역사가 자연스럽게 조명된다. 이 책의 제목 ‘피의 꽃잎들’은 벌레들 때문에 열매를 맺을 수도 없고 제대로 된 꽃을 피울 수도 없는 케냐의 현실을 암시하고 있다. 결국 권력에 억압당하는 민중을 지칭함과 동시에, 권력에 맞서 정신적 독립을 쟁취하려고 몸부림을 치는 저항적인 민중을 지칭하는 것이다.","독재, 무니, 민중, 아프리카소설, 완자, 탐욕",피 꽃잎 응 구기 티옹오 독재 탐욕 식민 주의 신음 민중 삶 집요하다 형상 응 구기 시옹 오 끈질기다 문학 투쟁 현대 아프리카 문학 대표 작가 응 구기 시옹 투옥 제작 피 꽃잎 유년 시절 십 이십 중반 식민지 현실 낱낱이 볼 수 있다 위치 있다 저자 식민 지배 전후 케냐 사회 고발 작품 투옥 가능성 감수 이 작품 독재 정권 대한 강력하다 비판 메시지 있다 자본주의 부패하다 권력자 농락 당하다 농민 지식인 처절하다 삶 기록 식민 지배자 백인 세력 야합 민중 배신 그 위 군림 기회 주의자 고발 신도시 개발 한창 케냐 작다 마을 뉴 로그 정재 유명 인사 세 명 창녀촌 주인 완자 저택 번 방화 사건 발생 경찰 이 사건 용의자 무니 압둘라 카레 구금 초등학교 교장 무니 지난 일 일기 형식 기록 무니 이 처음 시절 그동안 로그 일 방화 사건 범인 추적 이 소설 중심 인물 무니 압둘라 완자 카렌 세 명의 유명 인사 살해 혐의 체포 것 시작 그 중 하나 범인 것 마무리 범죄 소설 형식 취하 있다 살인 사건 전모 과정 식민 주의 무장 독립 투쟁 영국 독립 식민 주의 판 자본 등 케냐 역사 자연 조명 이 책 제목 피 꽃잎 은 벌레 때문 열매 수도 없다 제대로 꽃 수도 없다 케냐 현실 암시 있다 권력 억압 당하다 민중 지칭 함 동시 권력 정신 독립 쟁취 몸부림 항적 민중 지칭 것 독재 무니 민중 아프리카 소설 완자 탐욕
9.78894E+12,운명,임레 케르테스,"『운명』은 실제로 아우슈비츠, 부헨발트, 차이츠 강제 수용소를 어린 나이에 거쳤던 헝가리계 유대인 임레 케르테스가 오랜 침묵 끝에 13년간의 집필 기간을 걸쳐 완성해 낸 작품으로 부다페스트에 살던 열네 살 소년 죄르지가 갑작스럽게 타고 있던 버스에서 끌려나와 익숙했던 세계에서 갑자기 유리된 채 최악의 인간 조건으로 악명 높은 아우슈비츠에서 부헨발트, 차이츠 수용소를 거치면서 겪은 처참한 상황과, 그 안에서 찾아낸 담담한 일상과 순간의 행복을 대조하며 가장 비인간적인 세계 가운데 인간이 인간으로 성립하기 위한 최소의 조건이 무엇인지를 묘사하고 있다.","노벨문학상, 세계고전문학, 소년, 악명, 인간 조건, 헝가리소설",운명 임레 케르 테스 운명 은 실제 아우슈비츠 부헨 발트 차이 츠 강제 용소 나이 헝가리 유대인 임레 케르 테스 침묵 끝 집필 기간 완성 작품 부다페스트 살 소년 죄르 갑작스럽다 타고 있다 버스 익숙하다 세계 갑자기 유리 채 최악 인간 조건 악명 높다 아우슈비츠 부헨 발트 차이 츠 용소 처참하다 상황 그 안 담담하다 일상 순간 행복 대조 가장 비인간 세계 가운데 인간 인간 성립 위 최소 조건 무엇 인지 묘사 있다 노벨문학상 세계 문학 소년 악명 인간 조건 헝가리 소설
9.78894E+12,벌거벗은 자와 죽은 자 1,노먼 메일러,"날 것 그대로의 전쟁을 마주하다!

헤밍웨이, 스타인벡의 전통을 잇는 리얼리즘 문학의 대가 노먼 메일러의 문학적 시초를 엿볼 수 있는 소설 『벌거벗은 자와 죽은 자』 제1권. 1948년 발표한 이 소설은 메일러가 하버드 대학을 졸업한 직후 참전한 2차 세계 대전에서 겪은 실제 경험을 바탕으로 한 전쟁 소설이다. 전쟁 당시 상황과 군 내부에서 벌어지는 일상들을 꾸미지 않은 날것의 문장으로 생생히 묘사하며 전쟁이라는 특수한 상황을 통해 미국 사회, 더 나아가 인간 사회에 대한 통찰을 담은 이 소설은 대중과 평단의 폭발적인 반응을 불러일으켰다. 

 2차 세계 대전이 막바지에 이를 무렵, 일본군이 점령한 남태평양의 작은 섬 아노포페이에 커밍스 소장이 이끄는 미군이 상륙 작전을 감행한다. 사병 한 명이 전투 중 공포에 질려 참호 밖으로 뛰쳐나갔다가 폭탄에 맞아 사망하는 사건이 벌어지자 소대원들은 그제야 전쟁의 참상을 현실로 느끼기 시작한다. 본국에 두고 온 가족에 대한 기억과 끔찍한 전쟁을 벌이는 일상 속에서 이들은 서서히 공포와 절망에 사로잡히는데…….","미국 현대 문학, 미국소설, 세계 대전, 세계고전문학, 영미소설, 전쟁 소설",벌겋다 자 자 노먼 메 날 것 그대로 전쟁 마주 헤밍웨이 스타인벡 전통 리얼리즘 문학 대가 노먼 메 문학 시초 수 있다 소설 벌겋다 자 자 제 권 발표 이 소설 메 하버드 대학 졸업 직후 참전 차 세계 대전 실제 경험 바탕 전쟁 소설 전쟁 당시 상황 군 내부 일상 문장 생생하다 묘사 전쟁 특수하다 상황 통해 미국 사회 더 인간 사회 대한 통찰 이 소설 대중 평단 폭발 반응 차 세계 대전 막바지 무렵 일본군 점령 남태평양 작다 섬 포 페이 커밍스 소장 미군 상륙 작전 감행 사병 명 전투 중 공포 참호 밖 폭탄 사망 사건 대원 전쟁 참상 현실 시작 본국 온 가족 대한 기억 끔찍하다 전쟁 일상 속 이 서서히 공포 절망 미국 현대 문학 미국 소설 세계 대전 세계 문학 영미 소설 전쟁 소설
9.78894E+12,벌거벗은 자와 죽은 자 2,노먼 메일러,"날 것 그대로의 전쟁을 마주하다!

헤밍웨이, 스타인벡의 전통을 잇는 리얼리즘 문학의 대가 노먼 메일러의 문학적 시초를 엿볼 수 있는 소설 『벌거벗은 자와 죽은 자』 제1권. 1948년 발표한 이 소설은 메일러가 하버드 대학을 졸업한 직후 참전한 2차 세계 대전에서 겪은 실제 경험을 바탕으로 한 전쟁 소설이다. 전쟁 당시 상황과 군 내부에서 벌어지는 일상들을 꾸미지 않은 날것의 문장으로 생생히 묘사하며 전쟁이라는 특수한 상황을 통해 미국 사회, 더 나아가 인간 사회에 대한 통찰을 담은 이 소설은 대중과 평단의 폭발적인 반응을 불러일으켰다. 

 2차 세계 대전이 막바지에 이를 무렵, 일본군이 점령한 남태평양의 작은 섬 아노포페이에 커밍스 소장이 이끄는 미군이 상륙 작전을 감행한다. 사병 한 명이 전투 중 공포에 질려 참호 밖으로 뛰쳐나갔다가 폭탄에 맞아 사망하는 사건이 벌어지자 소대원들은 그제야 전쟁의 참상을 현실로 느끼기 시작한다. 본국에 두고 온 가족에 대한 기억과 끔찍한 전쟁을 벌이는 일상 속에서 이들은 서서히 공포와 절망에 사로잡히는데…….","미국소설, 세계 대전, 세계고전문학, 영미소설, 전쟁 경험, 전쟁 소설",벌겋다 자 자 노먼 메 날 것 그대로 전쟁 마주 헤밍웨이 스타인벡 전통 리얼리즘 문학 대가 노먼 메 문학 시초 수 있다 소설 벌겋다 자 자 제 권 발표 이 소설 메 하버드 대학 졸업 직후 참전 차 세계 대전 실제 경험 바탕 전쟁 소설 전쟁 당시 상황 군 내부 일상 문장 생생하다 묘사 전쟁 특수하다 상황 통해 미국 사회 더 인간 사회 대한 통찰 이 소설 대중 평단 폭발 반응 차 세계 대전 막바지 무렵 일본군 점령 남태평양 작다 섬 포 페이 커밍스 소장 미군 상륙 작전 감행 사병 명 전투 중 공포 참호 밖 폭탄 사망 사건 대원 전쟁 참상 현실 시작 본국 온 가족 대한 기억 끔찍하다 전쟁 일상 속 이 서서히 공포 절망 미국 소설 세계 대전 세계 문학 영미 소설 전쟁 경험 전쟁 소설
9.78894E+12,시지프 신화 (1957년 노벨문학상 수상작가),알베르 카뮈,"부조리에 반항하는 진정한 방법으로서의 ‘긍정’과 ‘행복’을 역설한 철학적 산문시『시지프 신화』. 카뮈가 첫 작품 《이방인》과 같은 해에 발표한 작품으로, 집필은 《이방인》보다 먼저 시작했다. 이 작품은 그의 문학적 기반이 되는 사상의 단초를 그리스 신화의 시시포스 이야기로 풀어 나간 철학 에세이로, 소설《이방인》, 희곡 《칼리굴라》와 함께 ‘부조리 3부작’을 이룬다. 그는 신의 저주에 의해 영원히 산 밑에서 위로 바위를 밀어 올리는 삶을 살아야 하는 시지프의 운명을 부조리한 세계에 던져진 인간의 삶에 빗대, 인간이 할 수 있는 최선의 반항은 자살이 아니라 그 삶을 똑바로 직시하며 끝까지 이어 나가는 것임을 밝힌다.","그리스 신화, 산 밑, 세계고전문학, 인간, 페스트, 프랑스소설",시지프 신화 노벨문학상 수상작 알베르 카뮈 부조리 반항 진정하다 방법 긍정 과 행복 역설 철학 산문시 시지프 신화 카뮈 첫 작품 이방인 과 같다 해 발표 작품 집필 이방인 먼저 시작 이 작품 그 문학 기반 사상 초 그리스 신화 시시포스 이야기 철학 에세이 소설 이방인 희곡 칼리굴라 부조리 부작 그 신의 저주 의하다 영원하다 산 밑 위로 바위 삶 시지프 운명 부조리하다 세계 인간 삶 인간 수 있다 최선 반항 자살 아니다 그 삶 똑바로 직시 끝 것임 그리스 신화 산 밑 세계 문학 인간 페스트 프랑스 소설
9.78894E+12,뇌우,차오위,"중국 근대극이 성숙한 단계로 들어가는 이정표가 되어준 차오위의 '시극'!

중국 근대극의 창시자, 중국의 입센이라 불리는 차오위의 대표작 『뇌우』. 조우씨와 루씨, 두 집안의 얽히고설킨 갈등을 통해 1920년대 봉건 질서가 지배하던 시대 중국 사회의 모순을 보여 주는 작품이다. 4막짜리 희곡으로, 하루라는 짧은 시간적 배경과 거실이라는 한정된 배경 속에서 당시 봉건 사회가 품고 있던 모순을 극화하여 표현했다.","대지주, 세계고전문학, 욕망, 죄악, 중국소설, 체통",뇌우 차오위 중국 근대 성숙하다 단계 이정표 차오위 시 중국 근대 창시자 중국 입센 차오위 대표 작 뇌우 조우 루씨 두 집안 설킨 갈등 통해 봉건 질서 지배 시대 중국 사회 모순 작품 막 희곡 하루 짧다 시간 배경 거실 한정 배경 속 당시 봉건 사회 있다 모순 극화 표현 대지주 세계 문학 욕망 죄악 중국 소설 체통
9.78894E+12,모옌 중단편선,모옌,"중국 전통의 민담과 설화를 세계적인 이야깃거리로 탄생시키며 “야성과 광기의 이야기꾼”이라는 평가를 받은 현대 중국 문학의 거장 모옌. 그의 대표 중ㆍ단편을 엮은 『모옌 중ㆍ단편선』. “중국 전통 문학 안에서 포크너, 마르케스와 비견되는 새로운 세계를 창조해 냈다.” 스웨덴 한림원이 밝힌 모옌의 노벨 문학상 수상 이유이다. 포크너의 요크나파토파 카운티, 마르케스의 마콘도에 비견되면서도 그러나 완전히 다른 그곳, ‘가오미 둥베이 향’은 모옌이 스스로 창조한 문학적 고향이다. 중국의 대약진 운동, 반우파 투쟁, 문화 대혁명으로 이어지는 굵직굵직한 역사적 사건들로 배경을 소묘하고 민담과 습속의 화려한 색채를 입은 ‘가오미 둥베이 향’의 이야기들은 중국적인 ‘환각 리얼리즘’의 정수를 보여 준다. 

한 편의 소설을 쓰는 동안 다른 몇 편의 소설이 떠오른다는 천부적인 이야기꾼 모옌, 그의 입심이 낳은 열두 편의 작품에는 그 작가가 모옌임을 모른다고 하더라도, 아니 작가가 없는 야화라 하더라도 듣는 이를 곧바로 매혹시킬 ‘이야기의 힘’이 있다. 세상 어디에도 없지만 반드시 그곳이어야만 했던 모옌의 문학적 본향 ‘가오미 둥베이 향’. 인간 존재의 속됨과 위엄, 세계의 참혹과 아름다움을 망라하는 그곳의 이야기가 미답의 세계를 이룬 채 지금 당신을 기다리고 있다.","리얼리즘, 세계고전문학, 소설, 입심, 중국소설, 환각",모옌 중단 편선 모옌 중국 전통 민담 설화 세계 이 깃 거리 탄생 야성 광기 이야기 평가 현대 중국 문학 거장 모옌 그 대표 중 단편 엮 모옌 중 단편 선 중국 전통 문학 안 포크너 마르케스 비견 새롭다 세계 창조 스웨덴 한림원 모옌 노벨 문학상 수상 이유 포크너 요크 파토 파 카운티 마르케스 마 콘도 비견 완전하다 다른 곳 가오 밉다 둥베이 향 은 모옌 스스로 창조 문학 고향 중국 대약진 운동 우파 투쟁 문화 대혁명 굵다 직 굵직하다 역사 사건 배경 소묘 민담 습속 화려하다 색채 가오 밉다 둥베이 향 의 이야기 중국 환각 리얼리즘 의 정수 편의 소설 동안 다른 몇 편의 소설 부적 이야기 모옌 그 입심 편의 작품 그 작가 모옌 임 아니다 작가 없다 야화 곧바로 매혹 이야기 힘 이 있다 세상 어디 없다 반드시 곳 모옌 문학 본향 가오 밉다 둥베이 향 인간 존재 속 위엄 세계 참혹 아름답다 움 망라 곳 이야기 밉다 세계 채 지금 당신 있다 리얼리즘 세계 문학 소설 입심 중국 소설 환각
9.78894E+12,일야서,한사오궁,"중국 문화 혁명기, 지식 청년의 삶을 그린 ‘지청 문학’의 대표 작가 한사오궁의 소설 『일야서』. 중국에서 1950년대 출생한 세대들이 문화 혁명이라는 역사의 격변기를 지나 청년에서 중년으로 한 세대를 살아 낸 인생의 회고록이다. 마오쩌둥의 상산하향 운동에 참여해 농촌으로 내려온 젊은이들 앞에는 ‘지식 청년’이라고 붙여진 이름과 달리 학교에서 멀어져 고된 노동에 시달리고 식색에 대한 욕망에 잠 못 드는 힘겨운 나날이 펼쳐진다. 어느새 농촌으로 내려올 때 품었던 거대한 공산주의의 이상은 사라지고 그 자리에 남은 것은 생존을 위한 고투와 도시에 대한 그리움뿐이다. 왕년을 추억하는 기성세대의 자부심과 시대의 트라우마를 간직한 채 영원한 청년이 된 이들의 자기 고백은 중국 근현대사의 가장 생생한 모자이크를 완성한다.","상산, 세계고전문학, 심근, 중국고전, 중국소설, 하향",궁 중국 문화 혁명 기 지식 청년 삶 그린 지청 문학 의 대표 작가 궁 소설 중국 출생 세대 문화 혁명 역사 격변 지나 청년 중년 세대 살 인생 회고록 마오쩌둥 상산 하향 운동 참여 농촌 젊은이 앞 지식 청년 이름 달리 학교 고 노동 식색 대한 욕망 잠 못 힘겹다 나날이 어느새다 농촌 때 거대하다 공산주의 이상은 그 자리 것 생존 위 고투 도시 대한 그리움 왕년 추억 기성세대 자부심 시대 트라우마 간직 채 영원하다 청년 이 자기 고백 중국 근현대사 가장 생생하다 모자이크 완성 상산 세계 문학 심근 중국 고전 중국 소설 하향
